wirein_ct,wireout_ct,avg_wire_amount,max_wire_amount,perc_wire_to_high_risk_country,perc_wire_from_high_risk_country,num_high_risk_counterparties,same_day_wire_ratio,suspicious_counterparty_score,txn_frequency,degree_centrality,betweenness_centrality,clustering_coefficient,cash_deposit_amt,cash_withdrawal_amt,kyc_flag,num_sar_filings,past_sar_flag,customer_age,account_tenure,txn_amount_std,num_large_cash_txns,international_txn_ratio,num_unusual_txn_patterns,num_new_accounts_opened,recent_address_change_flag,pep_flag,num_credit_card_txns,num_failed_login_attempts,recent_device_change_flag,risk_label
3,3,2349.322736161565,6137.677229898814,0.43393524963137375,0.27490833748224075,8,0.10254687686180497,0.22126999862588093,8,0.5989666363238755,0.861966756157108,0.46778977047254156,5545.258942482994,9904.195136147671,1,1,0,63,0.9214626371034496,129.1274239145084,1,0.37738202393842435,3,0,0,1,2,0,1,0
4,4,2824.45929675168,3388.3275980830954,0.45154636097305645,0.8140519264214297,0,0.19662323239601887,0.7893829606886293,3,0.11116933275384122,0.6942244891827255,0.40388356688608784,2105.990105152501,1184.306150119594,1,0,0,38,7.262301357766763,429.0875221046944,0,0.5053029524109292,2,0,1,0,6,0,0,1
4,2,2348.151802639444,9058.714400747971,0.12162289068009424,0.8012099002436289,2,0.3398379337453198,0.012187551011742515,7,0.3814382981490072,0.4834690643233511,0.11909433018675497,5474.177231357915,1239.685182226945,0,2,1,20,14.845945340074774,437.1077912013493,1,0.8065470207062652,5,1,1,1,3,1,0,1
1,3,4430.261560591487,9135.835269303567,0.6304009260359995,0.6076235758839388,1,0.47574971961367624,0.9973206116397705,15,0.47190910991458757,0.06499026033876842,0.3466396943698862,8100.625015093115,5293.44943945194,0,0,1,29,4.473650538119882,333.6915062611266,0,0.7280108450276379,2,0,0,0,6,2,0,0
4,3,4380.953585635206,3615.7867237587798,0.4719373657552943,0.46440290632064596,1,0.20029467865990558,0.6113307533028527,18,0.6597044821470919,0.9960669551947968,0.24267135033180454,9541.04308005496,1765.292081517435,0,1,0,73,9.49044331560292,224.27558922175706,0,0.8496751053435114,1,0,1,1,5,2,1,0
1,1,4019.008215172736,7268.564651292002,0.558231750279661,0.2138388894952643,1,0.3014223733931754,0.7188779803941351,2,0.6107813560779473,0.89009842418767,0.20296941416418335,4309.972049388372,9342.762137125914,1,2,0,50,15.74636781107306,317.6492558941607,2,0.9800334440605443,1,0,1,1,6,0,0,0
3,4,3219.1678219411633,1194.642932156144,0.2655441848032414,0.40065784843795327,7,0.36553794086727426,0.9033146675661857,17,0.5590065389858901,0.6232589756927994,0.9687534424428031,7558.853124991452,4779.598817330071,0,0,1,18,10.376957502321982,406.1972173767391,0,0.7524860598757422,5,2,0,0,6,0,0,1
2,3,1132.9400265515003,1134.6507843067063,0.8193337522988611,0.9919970090148511,2,0.4584116460117101,0.6481179230208346,16,0.3251474462311502,0.998251790186256,0.3929401278174004,1441.4489944289899,6232.642931922917,0,2,0,38,13.498435542089943,417.20487882100815,1,0.2737425710874951,1,0,1,0,9,0,1,1
4,4,3976.35166293145,2111.1721635766244,0.8352292908460148,0.5770774426317654,2,0.3697755743674965,0.7896994303155147,7,0.410902058988588,0.5034041088444616,0.41354052274348874,8806.920420889599,1245.1339232579267,1,1,1,35,0.6213601763262511,483.8408290875633,2,0.5549969069769207,3,2,1,0,6,0,0,0
4,3,4919.348203860339,6441.5144215469945,0.2099318316734844,0.7085791250649992,7,0.3691084000681599,0.4413111123884602,12,0.43765236472442226,0.4201280789956181,0.034285135593203786,8360.989679158743,5024.4126109458275,1,0,1,53,15.205172750604152,276.7052560803631,1,0.042172091950605006,1,0,1,0,4,1,0,1
3,2,3158.923653384163,5052.386741469743,0.7873258374573953,0.35114369055681205,3,0.30983207580985433,0.0381316140914727,2,0.4428583095794191,0.9161108438696377,0.6689530774573037,3878.3825812076184,6282.869347061105,1,0,1,45,6.367876771709047,385.08521327084554,3,0.19722628702530254,2,1,0,0,5,2,0,0
2,4,501.09320495530727,9655.86230510922,0.8211261044851798,0.722461310338954,4,0.0735349522751717,0.15854153559161044,5,0.46619103632893844,0.9040817085413082,0.8121045388640898,2393.7399776942357,1803.5730902614223,0,1,0,73,9.319221832536623,251.49462573383093,1,0.5520212286956921,4,0,0,0,7,0,0,0
4,3,763.4147003602255,7182.571972468945,0.16719585454726837,0.22833083659331044,3,0.03672234550288073,0.04577633942872561,15,0.06205105263543276,0.1214157653119542,0.24171373209131797,9494.242380925656,3446.143773613074,1,1,1,24,17.355434836761564,419.3122825337789,3,0.9294896373272732,1,2,1,1,5,1,1,0
4,4,1646.24225205897,7894.233095673668,0.47246211391489046,0.008349737513769662,1,0.4547385541839453,0.6819051664607716,3,0.11374301941372433,0.7510704788480105,0.33613048048314553,2655.806478498179,1813.3277366123034,0,2,0,48,15.087370832092912,293.82588741408017,0,0.5971141761666919,1,0,1,1,4,0,1,1
3,6,1237.641179211252,9363.34877678103,0.6613381138362127,0.3200109892470634,2,0.22895958359981045,0.8614748123426943,16,0.33028701249211023,0.2174168342552567,0.4176052473023968,2459.1875074765317,1149.546040544445,0,0,1,79,16.995509727244478,422.0607498691389,1,0.12893628489343045,2,0,0,0,5,1,0,0
2,3,4150.231717456095,7771.622083475205,0.4880922602649759,0.9463088992083875,2,0.028821347798696717,0.18693534504167642,1,0.31578538343987894,0.1290736653068295,0.2485577070167404,9971.393049065644,5380.017553079561,0,1,0,23,15.903759501925318,124.78152806193732,1,0.23270880817746875,2,0,1,0,4,2,0,0
2,4,2209.8197851688865,5575.653789801643,0.15397412974382907,0.398641335196384,0,0.40429308471454894,0.1725857940492721,5,0.6713340311030056,0.991956370803152,0.8623416119638762,7757.093588086006,7679.611344656408,1,1,1,68,15.096548773033085,320.75930730685184,2,0.5392024877395931,2,0,0,0,4,3,1,0
2,1,3840.39610490176,3003.843117041068,0.3196181255080712,0.29229017270925317,3,0.22850115468847032,0.6901313479368921,10,0.05495787465006641,0.4571205742680441,0.33897083719155985,9479.80595328892,2358.7811336249265,1,2,0,58,16.70608242984956,171.4812462054762,0,0.9303198167838618,1,1,1,0,5,0,1,0
0,3,936.1279718014769,7610.383362901633,0.799578644102003,0.1867462845973269,2,0.12022278183795465,0.9805921238047873,11,0.8492586264996466,0.20189605613288986,0.3136976380699026,4478.107726005163,2463.276805868022,0,2,1,52,8.961017630675034,408.2953455867714,0,0.11531717416795983,1,3,1,1,12,0,0,0
4,3,1283.0470160725588,9180.259697093086,0.97598311939245,0.14154885098782333,0,0.1242746553755898,0.9940619833831104,8,0.7152292897762982,0.5854700290228892,0.3264943276632516,5717.869470529289,5373.896451093153,0,0,0,33,15.1418781414435,204.848810295336,0,0.6524639830079667,2,1,0,1,2,1,0,0
2,4,1542.1234608004972,1897.5358346803116,0.6276198739827059,0.7611105884852579,1,0.3068532409247884,0.2849682775773116,4,0.636136530428131,0.7624196216457234,0.8436924034380668,5533.6932583725575,3531.653159754204,1,0,1,58,4.923749357737246,424.31607142823697,0,0.8944621265293148,1,0,0,0,5,1,1,0
5,2,4826.748556567163,3677.434029934014,0.9078906004128328,0.8174982565256667,0,0.24140874717520555,0.7285652116332708,10,0.09851507346853383,0.8576112353255574,0.5257479140952607,9469.308734105904,6244.886020991899,1,0,0,47,12.608341757066906,287.9495040937911,0,0.011069128068617928,1,1,1,0,3,0,0,0
1,3,2291.2467830552196,4007.2277068855606,0.9053731882624274,0.450623425108169,1,0.263718042464614,0.10848125756641569,10,0.14462833812344744,0.7369795957211517,0.4603808754259775,7630.494792637615,4943.238142326101,0,1,0,57,7.941960727090532,342.9880572385581,0,0.7935738322476449,3,0,1,1,7,1,1,0
3,2,3792.673727254182,6793.935472911202,0.9506117747428903,0.45792457986089785,0,0.4387727712797365,0.5738275735838572,4,0.8982385982001474,0.5948252892737712,0.11571329956896959,1476.7459733833116,7022.83604460189,0,1,1,59,6.877608522413031,430.4279768722317,1,0.39887826513933944,1,0,0,1,4,1,1,0
4,4,4461.898562931222,8355.333420887706,0.5648183139601971,0.2988030640832746,0,0.1442291752090642,0.49329358056269235,11,0.8433611288719896,0.9754904983310557,0.11586799419138583,1593.8281280459187,7853.5657870887135,1,1,0,62,7.400547281271024,55.188516529912455,1,0.04164035153602186,3,1,1,0,5,1,0,1
4,0,2261.5442185751203,7940.2244335374,0.8518368088189332,0.16474103836327192,1,0.3041488068709484,0.9058605637925271,1,0.8506005483015567,0.24429029453716455,0.3341838423754696,9731.385663325495,5093.978041655482,0,0,0,64,2.051727395284766,78.43968370819762,1,0.9891913528646,4,0,0,1,3,1,0,1
1,1,4556.686329953371,1177.1489384327233,0.5252504648304882,0.08118778705043117,1,0.1703817446744436,0.9377922867867816,7,0.7822290004721234,0.23437158640380573,0.9973445492834982,6313.935527010234,9400.70286596576,0,0,0,30,15.17350797065303,439.0879285907516,1,0.3092279754336761,2,1,1,0,4,0,1,0
2,3,1891.9590096120032,7624.1563152880235,0.026347332193917605,0.8844965347938635,0,0.40753699534130494,0.647578490806859,7,0.21344933224460927,0.33754881310032525,0.9491321529166644,6495.778599685998,5626.4720976419285,0,1,1,57,15.612990835431404,492.76287268464756,2,0.6871331767550724,6,0,1,0,6,1,1,0
2,4,580.8103868756793,8382.636645482597,0.09865737673280905,0.3423072848275197,5,0.30415970070003356,0.7346544978530639,19,0.01618466893189119,0.6560145795915063,0.19289374368137735,6740.855497661288,3817.611903813102,0,0,0,45,19.304854844005547,344.59413045814955,1,0.05008235420257101,3,0,0,0,9,3,1,0
2,1,4964.41484162969,6641.054353466601,0.39147973033401573,0.41178202748577464,1,0.4602676156198138,0.9338670398513198,7,0.32667810380951223,0.016436057932327164,0.8244750462445021,4644.259420319251,5438.933592360343,0,0,1,38,3.627620954007591,354.87974040855636,0,0.1852753273993748,3,0,1,0,4,3,0,0
4,4,1660.7277805410527,5813.8548018287975,0.8934434653762651,0.28232635073194245,2,0.0020126394269853742,0.4319875924251573,10,0.7687292280120813,0.177213908269094,0.5336245877266176,8845.717394733016,2043.4015959175572,0,0,0,64,11.305737766960606,443.3587398377186,3,0.23072099445418504,2,1,1,0,6,3,0,0
6,1,3844.998111045455,7733.456191258266,0.8523653492620437,0.20883702045198382,1,0.44114054752269155,0.927069116051185,1,0.6158355154644322,0.19303616221432107,0.022621557127100678,2083.2828560220673,8671.130208573742,1,0,0,69,3.6893248078089846,213.73942473734056,1,0.8703059632344452,2,0,1,0,7,2,1,1
4,3,1708.6082194983496,1462.009341913098,0.3542657213276258,0.28665924844725266,1,0.44837568230653235,0.5337533205937861,16,0.762038463389075,0.8827368389822446,0.23081173135994915,4495.465401820666,2718.43105915689,0,0,0,27,10.784558853368473,336.03003850897227,2,0.4549886343119963,2,2,0,1,2,1,1,0
1,3,2531.9616026784097,6883.288236145713,0.40375661047834654,0.37754542299555716,2,0.05560828750110769,0.043345619927325774,13,0.21727877876713642,0.28422585063754247,0.7939387065319563,1174.894051676481,9942.084994179837,0,1,0,23,8.967331047889521,194.14719853935145,0,0.437490510371608,1,0,1,1,4,0,0,1
1,2,2518.183526011852,2416.406633819808,0.7937174257852123,0.11963043951607033,3,0.4601355988007693,0.413054347953398,7,0.8317211202799181,0.7530863944413293,0.6218240863057747,8659.93101368631,1491.6365988983612,0,0,1,66,1.9793519339801624,87.50199981254264,1,0.457884902182112,1,2,0,0,8,2,0,0
4,2,1804.9432668986383,9002.174821343726,0.020510919320391174,0.746082156572893,4,0.43309445763279036,0.7785353710034054,2,0.5721377471653535,0.4995623111402354,0.23877500831956,6704.450082495484,1002.7636753037993,0,1,0,28,8.07330323000041,348.01576032408894,0,0.7418479954138819,0,0,0,0,4,0,1,0
3,2,4228.386168116788,1886.4517751146293,0.8456263001150188,0.21405245622743418,3,0.2245698442296955,0.4637874557553531,14,0.0852140869017709,0.3837153495003267,0.8307465547205559,1140.2882629782753,9372.155419387482,1,1,1,49,5.53055518230372,137.14480102271108,2,0.4562616635142275,4,0,1,1,2,1,1,0
0,2,1949.362588923196,7459.844903346077,0.06616872172518085,0.06702807903752273,2,0.016642774631728474,0.5040951146760274,18,0.9670554032283101,0.07621839344504822,0.5310680198223631,5189.680047827345,2764.167807743723,0,1,1,61,4.47056124483062,135.76100842839563,2,0.09740090937326984,2,1,1,0,6,2,0,1
5,2,3548.0383073668236,7259.396132598853,0.21400711317387422,0.8742518766843361,7,0.02385417072693602,0.9453581344565326,2,0.708705200549003,0.943499229703927,0.42544911655181694,5198.023807830021,9243.609359191101,0,0,0,79,1.1341029193347896,112.16881153372053,0,0.873816625544654,3,3,0,1,5,0,1,0
1,4,1524.3464111872656,2030.795814937134,0.8927959395898858,0.46916604856739863,3,0.08571610223735904,0.33512426669622475,7,0.715282131327177,0.24965009275830274,0.888551382703368,6258.366345455142,5397.230304775406,1,0,1,32,4.5907284690853745,90.96308996012837,0,0.6933230591844951,2,0,1,0,6,0,0,0
5,5,1025.618484802784,3664.589590350524,0.12461420770752119,0.8704108285583003,4,0.3476647032262835,0.17761981945520222,7,0.20829772308469174,0.9858151058135156,0.626895679810717,9170.798803594824,1024.5587006171418,0,0,0,35,0.05028682168551901,432.44589407329465,0,0.4008404703922842,3,1,0,0,3,0,0,0
3,2,2730.72654535224,7466.141604908501,0.24232573024632142,0.311405645044878,1,0.014259246955646288,0.5767897084972363,4,0.2210658650472167,0.21430826216183163,0.582009280881913,2435.41570448089,6283.930195567336,1,0,1,60,15.774365650445564,417.7134366021668,0,0.4147399564772202,3,0,0,0,3,1,1,1
4,1,3449.2243975855395,4586.518259235823,0.4739197609111919,0.6562279904088066,2,0.2754563199739429,0.8178740635904725,15,0.9671640551360522,0.053465724125628444,0.7235592919944186,3927.1440889603928,1730.7513173829188,0,1,1,50,4.655397124771978,317.1819857838874,1,0.32639124319031465,1,0,1,1,5,0,0,1
2,6,1174.3825949894824,5657.149084458621,0.559301872076827,0.5302475263662427,1,0.0978875557065681,0.45383788125698044,19,0.5900124682736959,0.18636523093051727,0.3273455413990166,1850.3548766106726,4247.203539332523,1,0,0,51,6.453669076870117,272.67606732824174,0,0.16893292848271269,1,1,1,1,8,0,0,0
4,3,4313.097742592151,5591.916248303099,0.7767682713500729,0.4728044641127247,6,0.083486936836277,0.10564284887024189,9,0.9860985134801991,0.570570709130388,0.9443976950101415,1848.91686986595,5842.950927033087,0,0,1,78,15.427246247769776,173.87752335918114,0,0.5297350208215531,1,1,0,1,3,3,0,0
3,2,2494.941443477144,1639.2211088439396,0.16141698768757395,0.7945522944217055,1,0.26149365409585484,0.1760670360376576,15,0.02098299628630318,0.4805313431584083,0.06222269537884273,7401.165326226455,5011.737607612649,0,1,0,76,16.74459338057465,428.93008292263687,4,0.18386441192821712,2,0,1,0,7,2,0,0
5,2,1658.1445628073532,6204.0680755256235,0.6438679275551263,0.876918931870847,1,0.28999166022604195,0.3934805505886262,9,0.22986959120225436,0.10614465282139185,0.8055842491436275,2886.6689915621155,9500.220575303865,1,0,1,63,4.082869063499324,228.81240400331336,0,0.3590366019131921,3,0,0,1,4,2,0,0
1,2,790.2080620513083,6044.854171750938,0.13443108283573402,0.35679625565493456,0,0.4669467190749317,0.8504522733622586,1,0.9663972918742872,0.8521479838520092,0.3767677402044116,4240.810862321957,4121.219978092034,0,2,1,20,13.314506425822579,201.40472496229935,2,0.6700475457653865,1,1,1,0,6,3,0,1
3,4,3389.9433665121383,7391.888634846384,0.984871566113602,0.00245458644384422,0,0.42437623333442165,0.5447796153700997,7,0.34141225262744834,0.5636680450932987,0.8590383695462995,9973.673892218292,3660.5292418976137,1,0,1,46,16.41315540571118,374.13514997379264,1,0.4960481517161013,1,0,1,1,4,1,1,0
6,3,4635.67224662902,6587.493694967736,0.8502987365717918,0.003929321422217802,3,0.24556926784791344,0.15978556211357042,8,0.662371624396249,0.2866368528482607,0.3083554392289515,6816.370393366547,8879.930852188876,1,1,0,46,1.5281145434958399,81.91961242366156,1,0.8198020675090005,1,1,0,0,7,2,0,0
3,1,2520.1027516675554,6064.198802116564,0.9345580725432818,0.6086875278828008,2,0.37625933028518105,0.8226561227103854,5,0.10864877913293047,0.39923916966917916,0.8912929267033972,4299.055478843412,9690.013771876394,1,0,0,78,15.0283604109974,287.2666730619957,1,0.8904961539861828,2,0,1,1,5,1,1,1
2,2,2000.1552715245325,5545.252415338902,0.752154892257666,0.3347435317993622,1,0.38793071932932593,0.525631914599504,2,0.4192369414973601,0.08410167113160605,0.0629764401466607,3251.2056143431982,2339.218964156108,1,0,0,43,6.485939172928099,185.86109324051662,2,0.38944880962621176,2,1,0,1,8,1,1,0
1,3,2366.810826357177,7765.1179032828095,0.8073709397924894,0.9115968865602742,3,0.3719310724429992,0.7618130968758637,18,0.6548480623891278,0.33217924990331327,0.17286052498872695,5512.489912043957,6645.489765368628,1,1,1,75,8.659407945498415,236.65857997468015,0,0.7838185608326084,4,0,1,0,5,1,0,0
2,2,3957.8948200275895,5928.507857285284,0.9908013559459379,0.25073182600205446,1,0.11662716091127423,0.9084462056904016,8,0.4577493673821993,0.6103077815400959,0.8620064722685882,8542.830040362564,2470.2761971081945,1,1,0,56,2.941461137135337,111.02350223360214,0,0.35513585506878975,1,0,1,1,2,2,0,0
4,4,3923.4168877412753,9477.923021954846,0.3312138146231214,0.7103876474382981,0,0.18935317878268865,0.537356404772887,7,0.9571065528560324,0.9344556867627815,0.6729641731118157,3004.8230219239595,8222.518304788962,1,0,0,41,7.804276118172324,134.70829500179863,0,0.31545300284478917,0,2,1,0,6,0,1,0
6,3,3546.8317069630157,3281.1141670571465,0.5032094167515431,0.8749770586241177,0,0.34148079677103244,0.745080171162218,10,0.2177626185490178,0.7055631903608371,0.26123420101828443,9700.278551148891,5709.198153781512,0,0,1,53,17.967180378397238,183.1498223930093,1,0.9628696397384934,2,0,0,0,4,1,1,0
5,5,1998.27611133068,5432.696686184576,0.26670343063721424,0.187173114926947,0,0.41495901549347936,0.0835822220003557,19,0.8890865833268656,0.6736543307822432,0.22920621116269102,9640.963352517058,3556.8105428692643,0,0,0,22,2.938157801444139,379.1269162351086,0,0.6483252173595335,1,0,0,1,4,0,1,0
3,2,1059.5539284908482,5332.444405735848,0.5567983843731716,0.12000274961688806,1,0.445934102190663,0.8553476686836227,13,0.997701541808524,0.12488331324064617,0.460012097080708,7089.651485256699,8932.197162751745,1,0,0,76,9.579495606132815,336.0752382695916,1,0.5242872668360271,0,2,1,1,4,2,0,1
3,3,1525.0025372801065,3243.6581500415023,0.8444263331200869,0.07396318727095597,0,0.28269258004959796,0.82689323382559,14,0.373999367025596,0.8525002438794788,0.9796681304223991,3347.122469720094,9676.186506615053,1,0,0,36,0.9544396740049876,109.4221537625378,1,0.6399908295041189,2,0,0,0,6,0,0,1
4,3,1562.035686456704,3086.736524945635,0.7626525587561409,0.6002186110619694,1,0.22075934825543253,0.5420419845539489,8,0.7086035243406688,0.4299397477851188,0.23664354788190134,7022.777044409206,4908.625924872674,1,1,1,47,9.56928368769665,288.08805380339703,2,0.49982065957508226,3,1,0,1,9,0,1,0
3,6,2249.831734133524,3918.822974880225,0.9814157218336639,0.7666226651744862,6,0.4037493658283304,0.5719826853440126,8,0.10636413302716563,0.6942649300626135,0.08565039391541018,5466.3398023765485,7292.650374912659,0,0,1,22,15.189736052729135,143.53830821994458,1,0.43119025546603795,1,0,0,1,3,0,1,0
2,4,2618.430765744213,1304.1023585342377,0.5626541196713092,0.5941046382754251,1,0.18196944170202145,0.8358513211799543,6,0.2676481623668492,0.030541978149738358,0.2829279290829039,2740.866325119609,1960.2106349434423,1,0,1,59,14.446433857576553,330.8815890233725,1,0.22881658534347393,0,1,0,1,1,1,1,0
3,4,698.6550293935495,6460.4762180400885,0.9173489015067489,0.608758325129553,7,0.4733193636074763,0.5118277606625545,2,0.342889329596056,0.5354997154223736,0.02429270339978029,1984.185400194757,3575.0881704140847,1,1,1,43,0.7451237988206882,261.5751640482355,0,0.6555839879367761,6,1,1,0,10,1,0,0
2,6,2535.4556493543323,3901.0461227284927,0.5341898918086192,0.6858544924014919,1,0.3314015431878679,0.23902563680366917,8,0.3638327102683854,0.5910707096477058,0.765458447246864,3094.103591398766,4719.458596409821,0,0,1,56,12.251008183976097,189.59453191290513,1,0.8543515668005308,2,0,0,1,2,0,1,0
3,3,2289.3574357973885,9555.345693380119,0.47712976739568325,0.3463635031084943,2,0.20742398490491154,0.3905621024270317,4,0.2984941127873687,0.7929822357248377,0.5457774854056106,9070.173905552838,2042.6683447123082,0,0,1,23,1.7373109654392138,249.53571328904596,0,0.0678233719711887,1,0,0,0,2,0,1,0
2,2,2884.2525003293163,8759.376624638096,0.7542823330352161,0.43930327232799693,1,0.28025436703898654,0.017300122740969814,13,0.517155970488958,0.9218345099671071,0.7542018658853505,6257.751718011056,8973.121399143074,0,1,1,64,17.429673669132256,357.0792239943591,0,0.9960980943632757,0,1,1,0,6,0,0,0
3,3,1072.9034543602625,8371.96593559919,0.8099131203060904,0.023085480551770177,1,0.30454082751050676,0.7503124383797197,11,0.2923725843302546,0.058628700422583946,0.20907128530034913,4860.693781180874,5640.776806607043,1,1,1,71,19.619891617662237,385.938890068516,2,0.739808556222444,3,0,1,1,4,1,0,0
4,2,4592.999427967411,1704.4703265688827,0.7483963562097431,0.9714018486086462,1,0.23258684832831916,0.8725665183579634,12,0.8101266350119591,0.8013122648554728,0.44139909108035547,5969.671652535832,5139.1802975964465,0,1,1,67,16.38207310910487,225.12716226635976,1,0.4295170503296527,0,0,1,0,4,0,1,0
0,0,2074.529586413294,9095.077760984517,0.018456419043022643,0.41349713706337177,1,0.06699934060283536,0.6892840817509648,10,0.465239315179936,0.7060409839581683,0.5796305702366134,5574.577957524319,5696.104701200193,0,1,0,73,17.170085988797684,197.46025224918262,1,0.8619342242616826,4,1,1,0,4,0,0,0
4,3,2917.26194721813,9504.52678739354,0.43211717561589447,0.9502840501704856,1,0.23025457995408938,0.6484239317715788,18,0.3727770457892867,0.40089331826662655,0.4827100462391418,7559.83263787447,4050.1738295535056,1,1,1,78,2.9299708803910596,180.9537482618686,2,0.34232637654911424,4,0,0,1,3,2,1,1
5,4,4540.081128764116,3397.3987728702145,0.26039735874507164,0.9151763371865977,2,0.3818021795814976,0.28944919430436933,18,0.9503245389672733,0.4006550017730317,0.8127300494315858,2719.47237813538,7412.056882407798,1,2,0,48,6.087287893340553,254.10781142543715,0,0.9880461743822072,4,0,0,1,8,1,1,0
4,6,2521.055362686129,1274.4689306747903,0.5035768963385915,0.5092889906799262,3,0.041994750694579475,0.6247394599064581,6,0.29122932823126424,0.005067114497262271,0.9464580945905495,3831.0601641537924,5791.783019799737,0,0,0,21,16.27656046827426,498.5935699889886,1,0.4544128172936672,1,0,0,0,5,0,0,0
1,8,640.2870910036455,6141.880138897925,0.0009430425274903342,0.38641556183058123,1,0.473761490275619,0.21018510362154375,2,0.5477157081792359,0.4289237077401594,0.7161350631535696,7197.416886845,2009.0732514642898,1,0,0,68,10.929473225988971,112.59950083010452,1,0.6162549208382123,2,0,0,1,2,0,1,0
3,4,2380.996476141582,4850.411109744249,0.03868495825719154,0.08127910484088774,1,0.08843160604695782,0.8970574683722922,11,0.6837348778214267,0.01858033405509918,0.40483213398522533,7980.083546207326,7072.867372522769,0,0,0,20,15.772644401283815,61.072713106245544,1,0.8520378976782933,2,1,0,0,3,1,0,1
3,2,2533.41070093525,2103.248408564647,0.33060080997000185,0.6096935693740385,0,0.2697132572881182,0.6455339908801486,7,0.06110295648660358,0.510395622520099,0.28927169372447803,9999.108793083085,4862.372540967079,0,0,1,35,16.081936844670548,431.53553110988463,0,0.5705376912487939,4,0,0,1,5,0,0,0
2,4,1089.1906345704986,2886.9482990053034,0.5528417959847682,0.6029088114246856,0,0.3269191949083131,0.6344800731734802,11,0.4103056135599151,0.3781539679503604,0.8318704093509638,4963.275380609182,4752.478146439534,0,0,0,55,14.655313621868265,428.73617898609837,2,0.7515707669539775,1,0,1,0,7,2,0,0
3,3,2780.4651832300465,6808.110609255471,0.3487028108429784,0.4767952239003832,3,0.34132090072253035,0.4353976302115996,10,0.5306881410624438,0.598252930517052,0.6455736368731712,4578.848724907115,2840.8956179044153,1,0,0,59,16.944282179061652,272.28859397396644,0,0.250789895000321,3,0,1,1,6,1,0,1
4,0,2485.734515375309,6498.5187313238785,0.4278695148529912,0.9472843230897678,3,0.000277092292626957,0.3815276946603112,7,0.2753756814749446,0.10814959801326263,0.9472478767062625,5303.99903394806,7469.557733851001,0,0,0,49,2.7270341979981594,415.0325387677037,1,0.34941554671859676,3,0,1,0,7,0,0,0
1,3,2259.9150986669924,7177.299459208116,0.7761518641056229,0.623431793443361,5,0.20087260271248925,0.3141674127919636,18,0.8554675291161055,0.8855990948498353,0.9064151326404393,5894.339561583994,6907.274297209062,0,0,0,50,18.179062111212062,337.75658876299764,1,0.4687082995829832,1,0,0,1,2,3,0,1
0,4,1716.7245588979536,7620.7839401022875,0.9740312249720638,0.6271383940611175,2,0.23390714809048585,0.8266863036714514,4,0.6850451757086196,0.3965459869736151,0.7868791978209629,6867.397535281755,9384.252906792366,1,0,0,64,1.2568147324091616,52.1466152801562,0,0.9484802213487599,2,0,1,1,2,1,0,0
2,0,801.9217968344542,1962.2787794183923,0.10482264094076554,0.860930482578696,2,0.20789445078862656,0.026284772337607065,5,0.3339535232893899,0.7737317369377926,0.0025217617028200356,7070.1515509993615,8955.302877651362,1,0,0,48,5.961499076185232,239.84784498863178,1,0.7409954132309249,3,1,1,0,7,1,1,0
2,3,2269.2669555391885,4619.407436595708,0.6300071354465232,0.27607513606941037,2,0.17443336089758865,0.9467897767251591,18,0.9614708845247492,0.9016441777703094,0.2951260440060771,1752.7878152494031,2576.265704975348,0,1,0,51,14.044381639334011,133.61785578445762,1,0.32993362879737953,1,0,1,0,2,1,0,0
3,0,2310.3260513434343,6935.410523121259,0.9013999412292332,0.6627224233681778,3,0.35575645015590923,0.8941075983979475,16,0.047547608881163494,0.5014970955360637,0.3219107635818218,9704.040556342254,3184.5929720479407,1,0,0,68,4.7953484038326515,223.30922320255138,1,0.361702801391489,1,0,0,0,11,3,1,0
6,3,3590.40074126859,4469.233912297619,0.5246884120934774,0.41836891013200717,4,0.17638423292847788,0.04761237842748811,8,0.15386296945383704,0.5811085216985054,0.2677372187745647,1621.3097511789988,5078.128662132444,0,0,1,67,7.249799807949737,327.044667837362,1,0.8321292582325582,1,1,0,0,3,0,0,1
3,2,1441.7949268855393,4664.563647389878,0.15311344577219843,0.5902533652596944,1,0.44891553980070975,0.017589916212524592,11,0.05215723085332924,0.35789808554564795,0.43944228129548757,9857.589786053939,7659.178404299946,1,1,0,69,6.500750429646731,435.8775080121791,1,0.46248916465070644,1,1,1,0,7,1,1,0
3,2,4812.474589166241,7191.087809311677,0.9290763602568237,0.32136995574087035,0,0.1706546202449467,0.4029997590536022,18,0.37494771723866394,0.36902975638259783,0.06941695859013763,6024.598717936752,5497.00562603297,0,0,1,19,4.373484358318816,185.6456394620708,0,0.9647739192287702,4,0,0,0,5,0,0,1
1,2,4385.711527082683,2477.6646765072287,0.9995051897085165,0.4202902600542552,1,0.27194921035657377,0.7557141336010847,3,0.30360504708709235,0.3879350756788693,0.3776290801401446,2918.1052009500254,1944.4079666296388,1,0,0,63,4.471452071537221,123.26012844968817,4,0.29174534825558074,1,0,1,1,2,0,1,0
2,2,4982.057525220117,4979.405243015306,0.35764054958891134,0.5517792837256954,0,0.13229551738436457,0.21513022642467916,2,0.001243438866102009,0.3274763867146231,0.46856137613341253,5350.155970499949,1174.7400388890906,1,0,0,72,12.533528612408965,492.62873539839114,2,0.7741968409458992,1,0,1,1,3,2,1,1
